flightid,depcode,arrcode,depdate,arrdate,deptime,arrtime,depterminal,arrterminal,flightno,journey,class,bookingclass
1733472,DUB,GLA,2018-01-19,2018-01-19,10:05:00,11:10:00,2,M,EI3222,in,,
1670000,NCL,DUB,2018-01-13,2018-01-13,08:30:00,09:40:00,,2,EI3351,out,,
1670000,DUB,JFK,2018-01-13,2018-01-13,10:50:00,13:40:00,2,5,EI105,out,,
1670000,JFK,DUB,2018-01-17,2018-01-18,17:30:00,05:00:00,5,2,EI104,in,,
1670000,DUB,NCL,2018-01-18,2018-01-18,06:50:00,08:05:00,2,,EI3350,in,,
1757148,MAN,DXB,2018-01-13,2018-01-14,20:35:00,07:50:00,1,3,EK20,out,,
1757148,DXB,CMB,2018-01-14,2018-01-14,10:40:00,16:25:00,3,,EK654,out,,
1757148,CMB,DXB,2018-01-23,2018-01-24,22:05:00,01:05:00,,3,EK655,in,,
1757148,DXB,MAN,2018-01-24,2018-01-24,03:00:00,07:00:00,3,1,EK21,in,,
1636468,GLA,DXB,2018-01-13,2018-01-14,20:50:00,08:05:00,M,3,EK26,out,,
1636468,DXB,MEL,2018-01-14,2018-01-15,10:10:00,06:30:00,3,2,EK406,out,,
1636468,MEL,DXB,2018-01-27,2018-01-27,06:00:00,13:05:00,2,3,EK409,in,,
1636468,DXB,GLA,2018-01-27,2018-01-27,14:45:00,19:00:00,3,M,EK25,in,,
1698325,NCL,DXB,2018-01-13,2018-01-14,13:00:00,00:15:00,,3,EK36,out,,
1698325,DXB,SIN,2018-01-14,2018-01-14,03:15:00,14:40:00,3,1,EK354,out,,
1698325,HKG,DXB,2018-02-03,2018-02-03,00:35:00,05:35:00,1,3,EK381,in,,
1698325,DXB,NCL,2018-02-03,2018-02-03,07:25:00,11:20:00,3,,EK35,in,,
1774444,NCL,DXB,2018-01-13,2018-01-14,13:00:00,00:15:00,,3,EK36,out,,
1774444,DXB,BKK,2018-01-14,2018-01-14,03:30:00,12:35:00,3,,EK376,out,,
1774444,BKK,DXB,2018-01-25,2018-01-25,01:05:00,05:00:00,,3,EK385,in,,
1774444,DXB,NCL,2018-01-25,2018-01-25,07:25:00,11:20:00,3,,EK35,in,,
1746030,LHR,DXB,2018-01-13,2018-01-13,09:10:00,20:00:00,3,3,EK8,out,,
1746030,DXB,SIN,2018-01-13,2018-01-14,21:15:00,08:25:00,3,1,EK352,out,,
1746030,HKG,DXB,2018-02-01,2018-02-01,17:55:00,23:05:00,1,3,EK383,in,,
1746030,DXB,LGW,2018-02-02,2018-02-02,02:50:00,06:40:00,3,N,EK11,in,,
1815999,MEL,CGK,2018-01-13,2018-01-13,07:30:00,10:25:00,2,3,GA717,out,,
1815999,CGK,SIN,2018-01-13,2018-01-13,11:30:00,14:20:00,3,3,GA832,out,,
1816007,MEL,CGK,2018-01-13,2018-01-13,07:30:00,10:25:00,2,3,GA717,out,,
1816007,CGK,SIN,2018-01-13,2018-01-13,11:30:00,14:20:00,3,3,GA832,out,,
1756119,LHR,MAD,2018-01-13,2018-01-13,19:20:00,22:45:00,5,4,IB3173,out,,
1756119,MAD,SCL,2018-01-13,2018-01-14,23:55:00,09:40:00,4S,,IB7319,out,,
1756119,GIG,MAD,2018-02-03,2018-02-04,21:00:00,10:00:00,2,4S,IB6024,in,,
1756119,MAD,LHR,2018-02-04,2018-02-04,11:00:00,12:25:00,4S,5,IB7442,in,,
1602351,BRS,AMS,2018-01-13,2018-01-13,13:45:00,16:00:00,,,KL1052,out,,
1602351,AMS,JFK,2018-01-13,2018-01-13,17:10:00,19:30:00,,4,KL643,out,,
1602351,JFK,AMS,2018-01-18,2018-01-19,21:40:00,10:40:00,4,,KL644,in,,
1602351,AMS,BRS,2018-01-19,2018-01-19,13:00:00,13:15:00,,,KL1051,in,,
1620088,MAN,FRA,2018-01-13,2018-01-13,09:15:00,12:00:00,1,1,LH941,out,,
1620088,FRA,EWR,2018-01-13,2018-01-13,13:30:00,16:20:00,1,B,LH402,out,,
1843292,JNB,DOH,2018-01-13,2018-01-14,20:30:00,06:45:00,A,,QR1368,out,,
1843292,DOH,FCO,2018-01-14,2018-01-14,08:20:00,12:55:00,,3,QR131,out,,
1843292,FCO,DOH,2018-01-22,2018-01-22,16:05:00,23:55:00,3,,QR132,in,,
1843292,DOH,JNB,2018-01-23,2018-01-23,02:20:00,10:05:00,,A,QR1363,in,,
1783001,MAN,DOH,2018-01-13,2018-01-14,14:25:00,00:15:00,2,,QR28,out,,
1783001,DOH,AKL,2018-01-14,2018-01-15,02:25:00,05:00:00,,I,QR920,out,,
1783001,AKL,DOH,2018-02-03,2018-02-03,15:15:00,23:35:00,I,,QR921,in,,
1783001,DOH,MAN,2018-02-04,2018-02-04,01:15:00,05:50:00,,2,QR21,in,,
1780851,LHR,DOH,2018-01-13,2018-01-13,14:15:00,23:59:00,4,,QR4,out,,
1780851,DOH,PER,2018-01-14,2018-01-14,02:25:00,18:40:00,,1,QR900,out,,
1780851,PER,DOH,2018-04-12,2018-04-13,23:25:00,05:35:00,1,,QR901,in,,
1780851,DOH,LHR,2018-04-13,2018-04-13,07:45:00,13:15:00,,4,QR3,in,,
1646568,MAN,BRU,2018-01-13,2018-01-13,06:15:00,08:35:00,1,,SN2184,out,,
1646568,BRU,EWR,2018-01-13,2018-01-13,10:10:00,13:10:00,,B,SN8807,out,,
1646568,EWR,BRU,2018-01-18,2018-01-19,18:25:00,07:50:00,C,,SN8808,in,,
1646568,BRU,MAN,2018-01-19,2018-01-19,09:55:00,10:15:00,,1,SN2173,in,,
1825982,MAN,BRU,2018-01-13,2018-01-13,06:15:00,08:35:00,1,,SN2184,out,,
1825982,BRU,YUL,2018-01-13,2018-01-13,10:15:00,11:40:00,,,SN9551,out,,
1825982,YUL,FRA,2018-01-19,2018-01-20,17:20:00,06:30:00,,1,LH6795,in,,
1825982,FRA,MAN,2018-01-20,2018-01-20,11:00:00,11:40:00,1,1,LH942,in,,
1681597,GLA,EWR,2018-01-13,2018-01-13,09:00:00,11:55:00,M,B,UA162,out,,
1681597,EWR,SJO,2018-01-13,2018-01-13,16:30:00,20:55:00,C,M,UA1222,out,,
1681597,SJO,EWR,2018-01-25,2018-01-25,12:35:00,18:45:00,M,C,UA1081,in,,
1681597,EWR,GLA,2018-01-25,2018-01-26,20:00:00,07:30:00,C,M,UA161,in,,
1623549,MAN,BRU,2018-01-13,2018-01-13,06:15:00,08:35:00,1,,UA9908,out,,
1623549,BRU,JFK,2018-01-13,2018-01-13,10:35:00,13:20:00,,1,UA9929,out,,
1623549,JFK,BRU,2018-01-18,2018-01-19,18:15:00,07:20:00,1,,UA9928,in,,
1623549,BRU,MAN,2018-01-19,2018-01-19,09:55:00,10:15:00,,1,UA9909,in,,
1613958,NCL,LHR,2018-01-14,2018-01-14,11:50:00,13:10:00,,5,BA1327,out,,
1613958,LHR,EWR,2018-01-14,2018-01-14,15:20:00,18:35:00,5,B,BA189,out,,
1613958,EWR,LHR,2018-01-18,2018-01-19,21:30:00,09:10:00,B,5,BA188,in,,
1613958,LHR,NCL,2018-01-19,2018-01-19,15:05:00,16:25:00,5,,BA1334,in,,
1630745,MAN,LHR,2018-01-14,2018-01-14,12:10:00,13:20:00,3,5,BA1395,out,,
1630745,LHR,LAS,2018-01-14,2018-01-14,15:50:00,18:35:00,3,3,BA275,out,,
1630745,CUN,PHL,2018-01-28,2018-01-28,15:35:00,19:10:00,3,A,AA805,in,,
1630745,PHL,MAN,2018-01-28,2018-01-29,20:55:00,08:40:00,A,3,BA1599,in,,
1811229,LGW,ANU,2018-01-14,2018-01-14,09:25:00,00:00:00,S,,BA2157,out,,
1811229,ANU,PLS,2018-01-14,2018-01-14,00:00:00,17:20:00,,,BA2157,out,,
1811229,PLS,ANU,2018-01-21,2018-01-21,18:50:00,00:00:00,,,BA2156,in,,
1811229,ANU,LGW,2018-01-22,2018-01-22,00:00:00,10:00:00,,S,BA2156,in,,
1711422,LHR,NAS,2018-01-14,2018-01-14,09:25:00,14:05:00,5,B,BA253,out,,
1711422,NAS,GGT,2018-01-14,2018-01-14,18:00:00,18:40:00,A,,UP372,out,,
1711422,GGT,MIA,2018-01-24,2018-01-24,13:51:00,15:09:00,,,AA4387,in,,
1711422,MIA,LHR,2018-01-24,2018-01-25,17:25:00,06:45:00,,3,BA206,in,,
1849582,EDI,MAN,2018-01-15,2018-01-15,18:50:00,19:55:00,,3,BE296,in,,
1849582,MAN,EXT,2018-01-15,2018-01-15,20:40:00,21:40:00,3,,BE378,in,,
1711211,LGW,DXB,2018-01-14,2018-01-14,09:40:00,20:35:00,N,3,EK12,out,,
1711211,DXB,HKT,2018-01-14,2018-01-15,23:00:00,08:00:00,3,I,EK396,out,,
1711211,HKT,DXB,2018-01-28,2018-01-28,09:30:00,13:15:00,I,3,EK397,in,,
1711211,DXB,LGW,2018-01-28,2018-01-28,14:35:00,18:25:00,3,N,EK9,in,,
1759533,LGW,DXB,2018-01-14,2018-01-14,09:40:00,20:35:00,N,3,EK12,out,,
1759533,DXB,BKK,2018-01-14,2018-01-15,22:35:00,07:35:00,3,,EK374,out,,
1759533,HKT,DXB,2018-01-29,2018-01-29,09:30:00,13:15:00,I,3,EK397,in,,
1759533,DXB,LGW,2018-01-29,2018-01-29,14:35:00,18:25:00,3,N,EK9,in,,
1824961,MAN,DXB,2018-01-14,2018-01-15,13:10:00,00:25:00,1,3,EK18,out,,
1824961,DXB,PEK,2018-01-15,2018-01-15,03:20:00,14:45:00,3,3,EK306,out,,
1824961,HKG,DXB,2018-01-26,2018-01-26,17:55:00,23:05:00,1,3,EK383,in,,
1824961,DXB,MAN,2018-01-27,2018-01-27,03:00:00,07:00:00,3,1,EK21,in,,
1839910,LHR,DXB,2018-01-14,2018-01-15,13:40:00,00:40:00,3,3,EK2,out,,
1839910,DXB,PER,2018-01-15,2018-01-15,02:55:00,17:45:00,3,1,QF8420,out,,
1839910,PER,DXB,2018-01-28,2018-01-29,22:20:00,05:25:00,1,3,QF8421,in,,
1839910,DXB,LHR,2018-01-29,2018-01-29,07:45:00,11:40:00,3,3,EK1,in,,
1728996,MAN,DXB,2018-01-14,2018-01-15,20:35:00,07:50:00,1,3,EK20,out,,
1728996,DXB,DEL,2018-01-15,2018-01-15,10:00:00,14:45:00,3,3,EK516,out,,
1728996,BOM,DXB,2018-02-03,2018-02-03,22:00:00,23:55:00,2,3,EK509,in,,
1728996,DXB,MAN,2018-02-04,2018-02-04,03:00:00,07:00:00,3,1,EK21,in,,
1769250,NCL,DXB,2018-01-14,2018-01-15,13:00:00,00:15:00,,3,EK36,out,,
1769250,DXB,PER,2018-01-15,2018-01-15,02:55:00,17:45:00,3,1,EK420,out,,
1769250,PER,DXB,2018-02-23,2018-02-24,22:20:00,05:25:00,1,3,EK421,in,,
1769250,DXB,NCL,2018-02-24,2018-02-24,07:25:00,11:20:00,3,,EK35,in,,
1800351,NCL,DXB,2018-01-14,2018-01-15,13:00:00,00:15:00,,3,EK36,out,,
1800351,DXB,ADL,2018-01-15,2018-01-15,02:00:00,20:50:00,3,1,EK440,out,,
1800351,PER,DXB,2018-03-11,2018-03-12,22:20:00,05:25:00,1,3,EK421,in,,
1800351,DXB,NCL,2018-03-12,2018-03-12,07:25:00,11:20:00,3,,EK35,in,,
1808638,JNB,DXB,2018-01-14,2018-01-15,18:50:00,05:05:00,A,3,EK764,out,,
1808638,DXB,BUD,2018-01-15,2018-01-15,08:25:00,11:40:00,3,2B,EK111,out,,
1808638,PRG,DXB,2018-01-24,2018-01-25,15:15:00,00:20:00,1,3,EK140,in,,
1808638,DXB,JNB,2018-01-25,2018-01-25,04:10:00,10:25:00,3,A,EK761,in,,
1682951,DUR,DXB,2018-01-14,2018-01-15,19:10:00,05:25:00,,3,EK776,out,,
1682951,DXB,VCE,2018-01-15,2018-01-15,09:40:00,13:20:00,3,,EK135,out,,
1682951,BCN,DXB,2018-01-26,2018-01-27,22:05:00,07:45:00,1,3,EK188,in,,
1682951,DXB,DUR,2018-01-27,2018-01-27,10:40:00,17:05:00,3,,EK775,in,,
1692752,MAN,AUH,2018-01-14,2018-01-14,08:10:00,19:20:00,1,3,EY16,out,,
1692752,AUH,PER,2018-01-14,2018-01-15,22:05:00,13:05:00,3,1,EY486,out,,
1692752,PER,AUH,2018-02-04,2018-02-05,17:05:00,00:35:00,1,3,EY487,in,,
1692752,AUH,MAN,2018-02-05,2018-02-05,02:30:00,06:40:00,3,1,EY15,in,,
1741796,LHR,AUH,2018-01-14,2018-01-15,20:00:00,07:15:00,4,3,EY18,out,,
1741796,AUH,HKT,2018-01-15,2018-01-15,09:05:00,18:20:00,3,I,EY430,out,,
1741796,HKT,AUH,2018-01-24,2018-01-25,20:25:00,00:05:00,I,3,EY431,in,,
1741796,AUH,LHR,2018-01-25,2018-01-25,02:25:00,06:40:00,3,4,EY11,in,,
1711188,MAN,AUH,2018-01-14,2018-01-15,19:25:00,06:45:00,1,3,EY22,out,,
1711188,AUH,SYD,2018-01-15,2018-01-16,09:25:00,06:15:00,3,1,EY450,out,,
1711188,SYD,AUH,2018-01-30,2018-01-30,16:20:00,23:55:00,1,3,EY451,in,,
1711188,AUH,MAN,2018-01-31,2018-01-31,02:30:00,06:40:00,3,1,EY15,in,,
1769056,MAN,AUH,2018-01-14,2018-01-15,19:35:00,07:05:00,1,3,EY22,out,,
1769056,AUH,NBO,2018-01-15,2018-01-15,08:50:00,13:05:00,1,1C,EY641,out,,
1769056,NBO,AUH,2018-03-08,2018-03-08,14:05:00,20:15:00,1C,1,EY642,in,,
1769056,AUH,MAN,2018-03-09,2018-03-09,02:30:00,06:40:00,3,1,EY15,in,,
1830868,MAN,AUH,2018-01-14,2018-01-15,19:10:00,06:40:00,1,3,EY22,out,,
1830868,AUH,HKT,2018-01-15,2018-01-15,09:05:00,18:20:00,3,I,EY430,out,,
1830868,HKT,AUH,2018-01-24,2018-01-25,20:25:00,00:10:00,I,3,EY431,in,,
1830868,AUH,MAN,2018-01-25,2018-01-25,02:30:00,06:40:00,3,1,EY15,in,,
1835456,EDI,AUH,2018-01-14,2018-01-14,08:05:00,19:35:00,,3,EY28,out,,
1835456,AUH,SYD,2018-01-14,2018-01-15,22:25:00,19:35:00,3,1,EY454,out,,
1835456,SYD,AUH,2018-02-14,2018-02-15,16:20:00,00:05:00,1,3,EY451,in,,
1835456,AUH,EDI,2018-02-15,2018-02-15,02:10:00,06:45:00,3,,EY27,in,,
1851260,EDI,AUH,2018-01-14,2018-01-14,08:05:00,19:35:00,,3,EY28,out,,
1851260,AUH,SYD,2018-01-14,2018-01-15,22:25:00,19:35:00,3,1,EY454,out,,
1851260,SYD,AUH,2018-02-03,2018-02-04,16:20:00,00:05:00,1,3,EY451,in,,
1851260,AUH,EDI,2018-02-04,2018-02-04,02:10:00,06:45:00,3,,EY27,in,,
1824914,NCL,AMS,2018-01-14,2018-01-14,06:00:00,08:25:00,,,KL952,out,,
1824914,AMS,GOT,2018-01-14,2018-01-14,09:20:00,10:50:00,,,KL1157,out,,
1824914,GOT,AMS,2018-01-24,2018-01-24,14:10:00,15:45:00,,,KL1156,in,,
1824914,AMS,NCL,2018-01-24,2018-01-24,16:30:00,16:45:00,,,KL963,in,,
1626780,MAN,FRA,2018-01-14,2018-01-14,06:30:00,09:15:00,1,1,LH949,out,,
1626780,FRA,JFK,2018-01-14,2018-01-14,10:50:00,13:40:00,1,1,LH400,out,,
1626780,JFK,BRU,2018-01-18,2018-01-19,18:15:00,07:20:00,1,,UA9928,in,,
1626780,BRU,MAN,2018-01-19,2018-01-19,09:55:00,10:15:00,,1,UA9909,in,,
1747123,MAN,DOH,2018-01-14,2018-01-15,15:20:00,01:05:00,2,,QR28,out,,
1747123,DOH,SIN,2018-01-15,2018-01-15,02:10:00,14:45:00,,3,QR946,out,,
1747123,HKG,DOH,2018-02-01,2018-02-01,18:35:00,23:05:00,1,,QR817,in,,
1747123,DOH,MAN,2018-02-02,2018-02-02,01:25:00,06:05:00,,2,QR21,in,,
1830040,DUR,JNB,2018-01-14,2018-01-14,07:00:00,08:05:00,,B,SA530,out,,
1830040,JNB,MRU,2018-01-14,2018-01-14,09:40:00,15:40:00,B,,SA190,out,,
1830040,MRU,JNB,2018-01-21,2018-01-21,09:15:00,11:40:00,,A,SA7110,in,,
1830040,JNB,DUR,2018-01-21,2018-01-21,13:55:00,15:00:00,B,,SA559,in,,
1765142,LHR,SIN,2018-01-14,2018-01-15,22:05:00,19:00:00,2,0,SQ321,out,,
1765142,SIN,MEL,2018-01-15,2018-01-16,23:45:00,10:10:00,3,2,SQ237,out,,
1765142,MEL,SIN,2018-02-13,2018-02-14,19:25:00,00:05:00,2,0,SQ208,in,,
1765142,SIN,LHR,2018-02-14,2018-02-14,01:10:00,07:20:00,3,2,SQ306,in,,
1826040,CPT,JNB,2018-01-14,2018-01-14,10:40:00,00:00:00,,,SQ479,out,,
1826040,JNB,SIN,2018-01-15,2018-01-15,00:00:00,06:10:00,,0,SQ479,out,,
1826040,SIN,DPS,2018-01-15,2018-01-15,08:20:00,11:05:00,2,I,SQ938,out,,
1826040,DPS,SIN,2018-01-22,2018-01-22,20:05:00,22:40:00,I,0,SQ947,in,,
1826040,SIN,JNB,2018-01-23,2018-01-23,01:30:00,00:00:00,3,,SQ478,in,,
1826040,JNB,CPT,2018-01-23,2018-01-23,00:00:00,09:25:00,,,SQ478,in,,
1842730,MAN,JED,2018-01-14,2018-01-14,11:00:00,20:15:00,2,S,SV124,out,,
1842730,JED,CAI,2018-01-14,2018-01-15,23:30:00,00:50:00,S,2,SV309,out,,
1842730,CAI,JED,2018-02-14,2018-02-15,22:45:00,01:50:00,2,S,SV304,in,,
1842730,JED,MAN,2018-02-15,2018-02-15,04:45:00,08:30:00,S,2,SV123,in,,
1623802,MAN,FRA,2018-01-14,2018-01-14,06:30:00,09:15:00,1,1,UA9043,out,,
1623802,FRA,JFK,2018-01-14,2018-01-14,10:50:00,13:40:00,1,1,UA8841,out,,
1623802,JFK,BRU,2018-01-18,2018-01-19,18:15:00,07:20:00,1,,SN502,in,,
1623802,BRU,MAN,2018-01-19,2018-01-19,09:55:00,10:15:00,,1,SN2173,in,,
1623810,MAN,FRA,2018-01-14,2018-01-14,06:30:00,09:15:00,1,1,UA9043,out,,
1623810,FRA,JFK,2018-01-14,2018-01-14,10:50:00,13:40:00,1,1,UA8841,out,,
1623810,JFK,BRU,2018-01-18,2018-01-19,18:15:00,07:20:00,1,,UA9928,in,,
1623810,BRU,MAN,2018-01-19,2018-01-19,09:55:00,10:15:00,,1,UA9909,in,,
1839773,LHR,MCT,2018-01-14,2018-01-14,08:25:00,19:55:00,4,,WY104,out,,
1839773,MCT,GOI,2018-01-14,2018-01-15,23:25:00,03:55:00,,,WY209,out,,
1839773,GOI,MCT,2018-02-01,2018-02-01,20:20:00,22:05:00,,,WY208,in,,
1839773,MCT,LHR,2018-02-02,2018-02-02,01:30:00,05:55:00,,4,WY103,in,,
1625209,NCL,LHR,2018-01-15,2018-01-15,07:50:00,09:15:00,,5,BA1321,out,,
1625209,LHR,KEF,2018-01-15,2018-01-15,10:20:00,13:40:00,5,,BA800,out,,
1625209,KEF,LHR,2018-01-19,2018-01-19,15:15:00,18:25:00,,5,BA801,in,,
1625209,LHR,NCL,2018-01-19,2018-01-19,19:40:00,20:55:00,5,,BA1338,in,,
1844187,NCL,LHR,2018-01-15,2018-01-15,14:25:00,15:45:00,,5,BA1333,out,,
1844187,LHR,JFK,2018-01-15,2018-01-15,17:15:00,20:25:00,3,8,BA1510,out,,
1844187,JFK,LHR,2018-01-19,2018-01-20,23:15:00,11:15:00,7,5,IB4620,in,,
1844187,LHR,NCL,2018-01-20,2018-01-20,14:15:00,15:35:00,5,,IB7544,in,,
1622699,JFK,MAD,2018-01-19,2018-01-20,17:35:00,06:35:00,7,4S,BA4270,in,,
1622699,MAD,LGW,2018-01-20,2018-01-20,08:50:00,10:10:00,4,S,BA7284,in,,
1814681,EDI,LGW,2018-01-15,2018-01-15,06:10:00,07:40:00,,S,BA2931,out,,
1814681,LGW,KIN,2018-01-15,2018-01-15,12:10:00,17:15:00,S,,BA2263,out,,
1814681,KIN,LGW,2018-01-26,2018-01-27,19:30:00,09:20:00,,S,BA2262,in,,
1814681,LGW,EDI,2018-01-27,2018-01-27,11:55:00,13:25:00,S,,BA2938,in,,
1725377,GLA,LGW,2018-01-15,2018-01-15,08:25:00,09:55:00,M,S,BA2955,out,,
1725377,LGW,KIN,2018-01-15,2018-01-15,12:10:00,17:15:00,S,,BA2263,out,,
1725377,KIN,LGW,2018-01-29,2018-01-30,19:30:00,09:20:00,,S,BA2262,in,,
1725377,LGW,GLA,2018-01-30,2018-01-30,11:25:00,12:55:00,S,M,BA2958,in,,
1800773,DUB,LHR,2018-01-15,2018-01-15,10:30:00,12:00:00,1,5,BA845,out,,
1800773,LHR,MIA,2018-01-15,2018-01-15,14:15:00,19:10:00,3,,BA209,out,,
1800773,MIA,LHR,2018-01-28,2018-01-29,17:15:00,06:35:00,,3,BA206,in,,
1800773,LHR,DUB,2018-01-29,2018-01-29,08:20:00,09:40:00,5,1,BA830,in,,
1652715,LGW,HKG,2018-01-15,2018-01-16,11:35:00,06:55:00,S,1,CX344,out,Economy,
1652715,HKG,DPS,2018-01-16,2018-01-16,10:00:00,14:55:00,1,I,CX785,out,Economy,
1652715,DPS,HKG,2018-01-26,2018-01-26,16:05:00,21:00:00,I,1,CX784,in,Economy,
1652715,HKG,LGW,2018-01-27,2018-01-27,00:45:00,05:50:00,1,S,CX343,in,Economy,
1806689,GLA,DXB,2018-01-15,2018-01-16,20:50:00,08:05:00,M,3,EK26,out,,
1806689,DXB,CPT,2018-01-16,2018-01-16,10:45:00,18:20:00,3,,EK778,out,,
1806689,CPT,DXB,2018-01-29,2018-01-30,18:15:00,05:45:00,,3,EK771,in,,
1806689,DXB,GLA,2018-01-30,2018-01-30,07:20:00,11:30:00,3,M,EK27,in,,
1695750,EDI,AUH,2018-01-15,2018-01-15,08:05:00,19:30:00,,3,EY28,out,,
1695750,AUH,SYD,2018-01-15,2018-01-16,22:15:00,19:15:00,3,1,EY454,out,,
1695750,SYD,AUH,2018-02-12,2018-02-12,16:20:00,23:55:00,1,3,EY451,in,,
1695750,AUH,EDI,2018-02-13,2018-02-13,02:10:00,06:45:00,3,,EY27,in,,
1603409,MAN,KEF,2018-01-15,2018-01-15,12:25:00,15:00:00,1,,FI441,out,,
1603409,KEF,JFK,2018-01-15,2018-01-15,17:05:00,18:05:00,,7,FI615,out,,
1603409,JFK,KEF,2018-01-19,2018-01-20,20:00:00,06:45:00,7,,FI614,in,,
1603409,KEF,MAN,2018-01-20,2018-01-20,08:00:00,10:35:00,,1,FI440,in,,
1847787,MAN,ZRH,2018-01-15,2018-01-15,08:40:00,11:40:00,1,,LX391,out,,
1847787,ZRH,GIG,2018-01-15,2018-01-15,13:20:00,22:20:00,,2,LX8096,out,,
1847787,GIG,FRA,2018-01-29,2018-01-30,20:50:00,11:05:00,2,1,LH501,in,,
1847787,FRA,MAN,2018-01-30,2018-01-30,13:10:00,13:50:00,1,1,LH938,in,,
1831399,LHR,DOH,2018-01-15,2018-01-16,20:30:00,06:15:00,4,,QR2,out,,
1831399,DOH,DPS,2018-01-16,2018-01-16,08:15:00,23:15:00,,I,QR960,out,,
1831399,DPS,DOH,2018-01-25,2018-01-26,19:00:00,00:20:00,I,,QR963,in,,
1831399,DOH,LHR,2018-01-26,2018-01-26,01:55:00,06:20:00,,4,QR9,in,,
1695370,BNE,PER,2018-01-15,2018-01-15,17:30:00,21:05:00,D,1,SA7253,out,,
1695370,PER,JNB,2018-01-15,2018-01-16,23:45:00,04:35:00,1,A,SA281,out,,
1666798,CNX,BKK,2018-01-15,2018-01-15,10:05:00,11:25:00,,,TG103,out,,
1666798,BKK,KBV,2018-01-15,2018-01-15,13:15:00,14:35:00,,,TG251,out,,
1736347,LHR,IST,2018-01-15,2018-01-16,17:45:00,00:45:00,2,I,TK1972,out,,
1736347,IST,SIN,2018-01-16,2018-01-16,01:55:00,17:15:00,I,1,TK54,out,,
1736347,SIN,IST,2018-01-29,2018-01-29,00:05:00,06:25:00,1,I,TK55,in,,
1736347,IST,LHR,2018-01-29,2018-01-29,08:40:00,09:50:00,I,2,TK1979,in,,
1724629,EDI,EWR,2018-01-15,2018-01-15,09:05:00,12:00:00,,B,UA39,out,,
1724629,EWR,MIA,2018-01-15,2018-01-15,14:30:00,17:26:00,C,,UA1579,out,,
1724629,MIA,EWR,2018-01-29,2018-01-29,14:20:00,17:27:00,,C,UA1614,in,,
1724629,EWR,EDI,2018-01-29,2018-01-30,20:00:00,07:35:00,C,,UA36,in,,
1625021,MAN,BRU,2018-01-15,2018-01-15,06:15:00,08:35:00,1,,UA9908,out,,
1625021,BRU,JFK,2018-01-15,2018-01-15,10:35:00,13:20:00,,1,UA9929,out,,
1625021,JFK,BRU,2018-01-19,2018-01-20,18:15:00,07:20:00,1,,UA9928,in,,
1625021,BRU,MAN,2018-01-20,2018-01-20,09:55:00,10:15:00,,1,UA9909,in,,
1625436,MAN,BRU,2018-01-15,2018-01-15,06:15:00,08:35:00,1,,UA9908,out,,
1625436,BRU,JFK,2018-01-15,2018-01-15,10:35:00,13:20:00,,1,UA9929,out,,
1625436,JFK,BRU,2018-01-19,2018-01-20,18:15:00,07:20:00,1,,UA9928,in,,
1625436,BRU,MAN,2018-01-20,2018-01-20,09:55:00,10:15:00,,1,UA9909,in,,
1626673,MAN,BRU,2018-01-15,2018-01-15,06:15:00,08:35:00,1,,UA9908,out,,
1626673,BRU,JFK,2018-01-15,2018-01-15,10:35:00,13:20:00,,1,UA9929,out,,
1626673,JFK,BRU,2018-01-19,2018-01-20,18:15:00,07:20:00,1,,SN502,in,,
1626673,BRU,MAN,2018-01-20,2018-01-20,09:55:00,10:15:00,,1,SN2173,in,,
1689194,LGW,UVF,2018-01-15,2018-01-15,09:00:00,00:00:00,N,,VS89,out,,
1689194,UVF,GND,2018-01-15,2018-01-15,00:00:00,16:20:00,,,VS89,out,,
1689194,GND,UVF,2018-01-29,2018-01-29,18:05:00,00:00:00,,,VS90,in,,
1689194,UVF,LGW,2018-01-30,2018-01-30,00:00:00,08:40:00,,N,VS90,in,,
1694735,LGW,UVF,2018-01-15,2018-01-15,09:00:00,00:00:00,N,,VS89,out,,
1694735,UVF,GND,2018-01-15,2018-01-15,00:00:00,16:20:00,,,VS89,out,,
1694735,GND,UVF,2018-01-22,2018-01-22,18:05:00,00:00:00,,,VS90,in,,
1694735,UVF,LGW,2018-01-23,2018-01-23,00:00:00,08:40:00,,N,VS90,in,,
1718423,LGW,UVF,2018-01-15,2018-01-15,09:00:00,00:00:00,N,,VS89,out,,
1718423,UVF,GND,2018-01-15,2018-01-15,00:00:00,16:20:00,,,VS89,out,,
1718423,GND,UVF,2018-01-26,2018-01-26,18:05:00,00:00:00,,,VS90,in,,
1718423,UVF,LGW,2018-01-27,2018-01-27,00:00:00,08:40:00,,N,VS90,in,,
1721468,NCL,LHR,2018-01-16,2018-01-16,14:20:00,15:45:00,,5,AA6693,out,,
1721468,LHR,JFK,2018-01-16,2018-01-16,17:15:00,20:25:00,3,8,AA107,out,,
1721468,JFK,LHR,2018-01-20,2018-01-21,18:35:00,06:25:00,7,5,AA6133,in,,
1721468,LHR,NCL,2018-01-21,2018-01-21,07:35:00,08:45:00,5,,AA6438,in,,
1768523,EDI,CDG,2018-01-16,2018-01-16,06:10:00,09:05:00,,2E,AF1887,out,,
1768523,CDG,MIA,2018-01-16,2018-01-16,13:25:00,17:30:00,2F,,AF90,out,,
1768523,MIA,CDG,2018-02-06,2018-02-07,20:10:00,10:45:00,,2E,AF99,in,,
